Time [s],Current [A],Voltage [V],Temperature [degC],Cycle,Step
2448.0,-1.0,3.9120480240678344,25.433986702018956,0.0,0.0
2454.0,-1.0,3.9123971251102345,25.434164520965453,0.0,0.0
2460.0,-1.0,3.9127475091678767,25.43434138174416,0.0,0.0
2466.0,-1.0,3.9130991775753827,25.43451728435508,0.0,0.0
2472.0,-1.0,3.9134521323279152,25.434692459461587,0.0,0.0
2478.0,-1.0,3.913806375031105,25.434867135738216,0.0,0.0
2484.0,-1.0,3.914161904004702,25.4350408970069,0.0,0.0
2490.0,-1.0,3.91451871904039,25.43521374326758,0.0,0.0
2496.0,-1.0,3.914876819527072,25.43538567452032,0.0,0.0
2502.0,-1.0,3.915236204444315,25.435556690765168,0.0,0.0
2508.0,-1.0,3.915596872356108,25.43572679200207,0.0,0.0
2514.0,-1.0,3.915958821404738,25.43589597823103,0.0,0.0
2520.0,-1.0,3.9163220493048865,25.43606424945193,0.0,0.0
2526.0,-1.0,3.9166865533379593,25.436231605665057,0.0,0.0
2532.0,-1.0,3.9170523303466425,25.436398046870124,0.0,0.0
2538.0,-1.0,3.917419376729695,25.436563573067303,0.0,0.0
2544.0,-1.0,3.917787688436981,25.436728184256538,0.0,0.0
2550.0,-1.0,3.9181572609648168,25.43689188043777,0.0,0.0
2556.0,-1.0,3.9185280893515437,25.437054661611057,0.0,0.0
2562.0,-1.0,3.918900168173418,25.437216527776457,0.0,0.0
2568.0,-1.0,3.919273491540809,25.437377478933854,0.0,0.0
2574.0,-1.0,3.919648053094675,25.437537515083363,0.0,0.0
2580.0,-1.0,3.9200238460034096,25.43769663622487,0.0,0.0
2586.0,-1.0,3.9204008629600136,25.437854842358433,0.0,0.0
2592.0,-1.0,3.920779096179553,25.438012133484108,0.0,0.0
2598.0,-1.0,3.9211585373970936,25.438168509601837,0.0,0.0
2604.0,-1.0,3.921539177865872,25.438323970711565,0.0,0.0
2610.0,-1.0,3.921921008355941,25.438478516813404,0.0,0.0
2616.0,-1.0,3.9223040191531586,25.438632147907185,0.0,0.0
2622.0,-1.0,3.9226882000585697,25.438784863993135,0.0,0.0
2628.0,-1.0,3.9230735403882124,25.438936665071083,0.0,0.0
2634.0,-1.0,3.923460028973335,25.439087551141085,0.0,0.0
2640.0,-1.0,3.9238476541610057,25.439237522203143,0.0,0.0
2646.0,-1.0,3.924236403815196,25.439386578257313,0.0,0.0
2652.0,-1.0,3.9246262656458835,25.439534889494098,0.0,0.0
2658.0,-1.0,3.9250172305622217,25.439684535002186,0.0,0.0
2664.0,-1.0,3.925409280960057,25.439833419501497,0.0,0.0
2670.0,-1.0,3.9258024027911533,25.439981542992086,0.0,0.0
2676.0,-1.0,3.9261965815361,25.440128905473955,0.0,0.0
2682.0,-1.0,3.9265918022080655,25.440275506947046,0.0,0.0
2688.0,-1.0,3.926988049357015,25.440421347411416,0.0,0.0
2694.0,-1.0,3.927385307074347,25.440566426867065,0.0,0.0
2700.0,-1.0,3.927783558998059,25.440710745313936,0.0,0.0
2706.0,-1.0,3.9281827883183524,25.440854302752086,0.0,0.0
2712.0,-1.0,3.928582977783692,25.440997099181516,0.0,0.0
2718.0,-1.0,3.9289841097073266,25.441139134602224,0.0,0.0
2724.0,-1.0,3.929386165974313,25.441280409014155,0.0,0.0
2730.0,-1.0,3.9297891280489803,25.441420922417308,0.0,0.0
2736.0,-1.0,3.930192976982816,25.441560674811797,0.0,0.0
2742.0,-1.0,3.9305976934228664,25.441699666197508,0.0,0.0
2748.0,-1.0,3.9310032576205503,25.441837896574498,0.0,0.0
2754.0,-1.0,3.9314096494409156,25.44197536594271,0.0,0.0
2760.0,-1.0,3.9318168483723666,25.4421120743022,0.0,0.0
2766.0,-1.0,3.932224833536758,25.442248021652972,0.0,0.0
2772.0,-1.0,3.9326335836999955,25.44238320799502,0.0,0.0
2778.0,-1.0,3.9330430772829534,25.442517633328293,0.0,0.0
2784.0,-1.0,3.933453292372881,25.442651297652787,0.0,0.0
2790.0,-1.0,3.9338642067351537,25.44278420096856,0.0,0.0
2796.0,-1.0,3.9342757978253933,25.442916343275613,0.0,0.0
2802.0,-1.0,3.9346880428020063,25.443047724573944,0.0,0.0
2808.0,-1.0,3.935100918539043,25.443178344863554,0.0,0.0
2814.0,-1.0,3.935514401639397,25.443308204144387,0.0,0.0
2820.0,-1.0,3.9359284684483504,25.44343730241644,0.0,0.0
2826.0,-1.0,3.9363430950674116,25.443565639679832,0.0,0.0
2832.0,-1.0,3.936758257368464,25.443693215934445,0.0,0.0
2838.0,-1.0,3.9371739329479567,25.443821451371946,0.0,0.0
2844.0,-1.0,3.9375900960083983,25.443949424096502,0.0,0.0
2850.0,-1.0,3.9380067213476284,25.444076786934374,0.0,0.0
2856.0,-1.0,3.938423784066682,25.44420353988545,0.0,0.0
2862.0,-1.0,3.9388412591116047,25.4443296829499,0.0,0.0
2868.0,-1.0,3.93925912128896,25.44445521612755,0.0,0.0
2874.0,-1.0,3.939677345281615,25.444580139418463,0.0,0.0
2880.0,-1.0,3.940095905664609,25.44470445282269,0.0,0.0
2886.0,-1.0,3.9405147769211673,25.44482815634018,0.0,0.0
2892.0,-1.0,3.940933933458854,25.444951249970984,0.0,0.0
2898.0,-1.0,3.94135334962577,25.44507373371499,0.0,0.0
2904.0,-1.0,3.9417729997268673,25.445195607572316,0.0,0.0
2910.0,-1.0,3.9421928580402863,25.445316871542843,0.0,0.0
2916.0,-1.0,3.9426128988337106,25.445437525626744,0.0,0.0
2922.0,-1.0,3.9430330963807814,25.445557569823848,0.0,0.0
2928.0,-1.0,3.943453424977409,25.445677004134325,0.0,0.0
2934.0,-1.0,3.9438738589581397,25.445795828557948,0.0,0.0
2940.0,-1.0,3.9442943727124122,25.445914043094945,0.0,0.0
2946.0,-1.0,3.9447149407007633,25.446031647745144,0.0,0.0
2952.0,-1.0,3.9451355374709003,25.446148642508604,0.0,0.0
2958.0,-1.0,3.9455561376737034,25.44626502738538,0.0,0.0
2964.0,-1.0,3.9459767160790356,25.446380802375415,0.0,0.0
2970.0,-1.0,3.9463972475914684,25.446495967478768,0.0,0.0
2976.0,-1.0,3.9468177083310843,25.446610462997683,0.0,0.0
2982.0,-1.0,3.9472380726670617,25.44672450010205,0.0,0.0
2988.0,-1.0,3.9476583159680647,25.44683823762506,0.0,0.0
2994.0,-1.0,3.948078413899908,25.44695151912066,0.0,0.0
3000.0,-1.0,3.948498342454766,25.447063921586164,0.0,0.0
3006.0,-1.0,3.948918077438523,25.44717596081813,0.0,0.0
3012.0,-1.0,3.9493375951213108,25.447287636816384,0.0,0.0
3018.0,-1.0,3.9497568720254197,25.447398949581043,0.0,0.0
3024.0,-1.0,3.9501758849386848,25.447509899111992,0.0,0.0
3030.0,-1.0,3.9505946109276295,25.447620485409345,0.0,0.0
3036.0,-1.0,3.9510130273501662,25.447730708473102,0.0,0.0
3042.0,-1.0,3.9514311118679846,25.44784056830315,0.0,0.0
3048.0,-1.0,3.9518488424585816,25.447950064899544,0.0,0.0
3054.0,-1.0,3.952266197426857,25.4480591982624,0.0,0.0
3060.0,-1.0,3.9526831554163455,25.448167968391544,0.0,0.0
3066.0,-1.0,3.9530996954200686,25.44827637528698,0.0,0.0
3072.0,-1.0,3.953515796790888,25.44838441894882,0.0,0.0
3078.0,-1.0,3.9539314392515004,25.448492099377006,0.0,0.0
3084.0,-1.0,3.954346602904027,25.448599416571597,0.0,0.0
3090.0,-1.0,3.954761268239052,25.448706370532534,0.0,0.0
3096.0,-1.0,3.9551754161443275,25.44881296125982,0.0,0.0
3102.0,-1.0,3.955589027912965,25.44891918875345,0.0,0.0
3108.0,-1.0,3.956002085251184,25.44902505301343,0.0,0.0
3114.0,-1.0,3.956414570285624,25.449130554039755,0.0,0.0
3120.0,-1.0,3.9568264655701504,25.449235691832484,0.0,0.0
3126.0,-1.0,3.9572377540643835,25.449342051471092,0.0,0.0
3132.0,-1.0,3.9576484192029846,25.44944939924835,0.0,0.0
3138.0,-1.0,3.958058444881457,25.449556461421253,0.0,0.0
3144.0,-1.0,3.958467815421774,25.449663237989682,0.0,0.0
3150.0,-1.0,3.9588765156003225,25.44976972895364,0.0,0.0
3156.0,-1.0,3.959284530651881,25.449875934313184,0.0,0.0
3162.0,-1.0,3.959691846273229,25.449981854068255,0.0,0.0
3168.0,-1.0,3.9600984486262303,25.450087488218912,0.0,0.0
3174.0,-1.0,3.9605043243405142,25.450192836765154,0.0,0.0
3180.0,-1.0,3.9609094605156727,25.450297899706925,0.0,0.0
3186.0,-1.0,3.9613138447229894,25.450402677044224,0.0,0.0
3192.0,-1.0,3.9617174650068323,25.450507168777108,0.0,0.0
3198.0,-1.0,3.962120309885453,25.450611374905577,0.0,0.0
3204.0,-1.0,3.962522368351523,25.45071529542963,0.0,0.0
3210.0,-1.0,3.9629236298721295,25.450818930349158,0.0,0.0
3216.0,-1.0,3.9633240843884314,25.450922279664326,0.0,0.0
3222.0,-1.0,3.9637237223148563,25.451025343374965,0.0,0.0
3228.0,-1.0,3.9641225345379856,25.451128121481304,0.0,0.0
3234.0,-1.0,3.9645205124149463,25.451230613983057,0.0,0.0
3240.0,-1.0,3.9649176477715242,25.451332820880452,0.0,0.0
3246.0,-1.0,3.965313932899856,25.451434742173376,0.0,0.0
3252.0,-1.0,3.9657093605557936,25.451536377861885,0.0,0.0
3258.0,-1.0,3.966103923955899,25.451637727945922,0.0,0.0
3264.0,-1.0,3.9664976167741384,25.451738792425544,0.0,0.0
3270.0,-1.0,3.966890433138232,25.451839571300752,0.0,0.0
3276.0,-1.0,3.967282367625684,25.45194006457143,0.0,0.0
3282.0,-1.0,3.967673415259553,25.45204027223781,0.0,0.0
3288.0,-1.0,3.9680635715038886,25.452140194299602,0.0,0.0
3294.0,-1.0,3.968452832258925,25.45223983075698,0.0,0.0
3300.0,-1.0,3.968841193855975,25.452339181610057,0.0,0.0
3306.0,-1.0,3.96922865305215,25.45243824685855,0.0,0.0
3312.0,-1.0,3.969615207024719,25.452537026502682,0.0,0.0
3318.0,-1.0,3.9700008533653635,25.452635520542344,0.0,0.0
3324.0,-1.0,3.9703855900741276,25.452733728977478,0.0,0.0
3330.0,-1.0,3.9707694155532014,25.452831651808253,0.0,0.0
3336.0,-1.0,3.9711523286005233,25.452929289034614,0.0,0.0
3342.0,-1.0,3.971534328403191,25.453026640656503,0.0,0.0
3348.0,-1.0,3.9719154145306708,25.453123706673978,0.0,0.0
3354.0,-1.0,3.972295586927915,25.45322048708698,0.0,0.0
3360.0,-1.0,3.972674845908295,25.45331698189557,0.0,0.0
3366.0,-1.0,3.9730531921463967,25.453413191099685,0.0,0.0
3372.0,-1.0,3.9734306266707127,25.453509114699386,0.0,0.0
3378.0,-1.0,3.973807150856225,25.453604752694616,0.0,0.0
3384.0,-1.0,3.9741827664168805,25.45370010508543,0.0,0.0
3390.0,-1.0,3.974557475397957,25.453795171871832,0.0,0.0
3396.0,-1.0,3.9749312801683914,25.45388995305376,0.0,0.0
3402.0,-1.0,3.9753041834130363,25.453984448631275,0.0,0.0
3408.0,-1.0,3.975676188124798,25.45407865860426,0.0,0.0
3414.0,-1.0,3.9760472975968177,25.454172582972944,0.0,0.0
3420.0,-1.0,3.9764175154145316,25.4542662217371,0.0,0.0
3426.0,-1.0,3.9767868454477595,25.45435957489684,0.0,0.0
3432.0,-1.0,3.9771552918427546,25.45445264245211,0.0,0.0
3438.0,-1.0,3.9775228590142344,25.454545424402966,0.0,0.0
3444.0,-1.0,3.977889551637385,25.454637920749406,0.0,0.0
3450.0,-1.0,3.9782553746399594,25.454730131491374,0.0,0.0
3456.0,-1.0,3.9786203331942804,25.454822056628927,0.0,0.0
3462.0,-1.0,3.978984432709329,25.45491369616201,0.0,0.0
3468.0,-1.0,3.97934767882284,25.455005050090676,0.0,0.0
3474.0,-1.0,3.979710077393458,25.455096118414872,0.0,0.0
3480.0,-1.0,3.98007163449289,25.455186901134653,0.0,0.0
3486.0,-1.0,3.980432356398129,25.45527739824996,0.0,0.0
3492.0,-1.0,3.9807922495837698,25.455367609760913,0.0,0.0
3498.0,-1.0,3.981151320714305,25.455457535667392,0.0,0.0
3504.0,-1.0,3.9815095766365673,25.455547175969343,0.0,0.0
3510.0,-1.0,3.981867024372197,25.455636530666936,0.0,0.0
3516.0,-1.0,3.9822236711101686,25.455725599760058,0.0,0.0
3522.0,-1.0,3.9825795241994686,25.45581438324882,0.0,0.0
3528.0,-1.0,3.982934591141792,25.455902881133,0.0,0.0
3534.0,-1.0,3.983288879584345,25.45599109341282,0.0,0.0
3540.0,-1.0,3.983642397312778,25.456079020088225,0.0,0.0
3546.0,-1.0,3.983995152244139,25.45616666115916,0.0,0.0
3552.0,-1.0,3.9843471524200096,25.45625401662562,0.0,0.0
3558.0,-1.0,3.984698405999704,25.45634108648767,0.0,0.0
3564.0,-1.0,3.985048921253566,25.4564278707453,0.0,0.0
3570.0,-1.0,3.985398706727334,25.456514217874314,0.0,0.0
3576.0,-1.0,3.985747770744996,25.45660043235216,0.0,0.0
3582.0,-1.0,3.9860961217783384,25.456686646830065,0.0,0.0
3588.0,-1.0,3.9864437688454255,25.45677233304633,0.0,0.0
3594.0,-1.0,3.9867907215780316,25.45685619426399,0.0,0.0
3600.0,-1.0,3.9871369875082996,25.45694005548154,0.0,0.0
3606.0,-1.0,3.9874825755064434,25.4570239166992,0.0,0.0
3612.0,-1.0,3.987827494504259,25.45710777791686,0.0,0.0
3618.0,-1.0,3.9881717534894903,25.45719163913452,0.0,0.0
3624.0,-1.0,3.9885153615002995,25.457275500352125,0.0,0.0
3630.0,-1.0,3.9888583276198637,25.457359361569786,0.0,0.0
3636.0,-1.0,3.9892006609711124,25.457443222787447,0.0,0.0
3642.0,-1.0,3.9895423707115554,25.45752708400505,0.0,0.0
3648.0,-1.0,3.989883466028271,25.45761094522271,0.0,0.0
3654.0,-1.0,3.9902239561329713,25.457694806440372,0.0,0.0
3660.0,-1.0,3.9905638502572542,25.457778667657976,0.0,0.0
3666.0,-1.0,3.9909031576479106,25.45786252887558,0.0,0.0
3672.0,-1.0,3.9912418875623996,25.45794639009324,0.0,0.0
3678.0,-1.0,3.9915800492644373,25.458030251310902,0.0,0.0
3684.0,-1.0,3.9919176520196866,25.458114112528506,0.0,0.0
3690.0,-1.0,3.9922547050915917,25.458197973746167,0.0,0.0
3696.0,-1.0,3.992591217737338,25.458281834963827,0.0,0.0
3702.0,-1.0,3.9929271992038555,25.458365696181488,0.0,0.0
3708.0,-1.0,3.993262658724077,25.458449557399092,0.0,0.0
3714.0,-1.0,3.9935976055131674,25.458533418616753,0.0,0.0
3720.0,-1.0,3.9939320487649796,25.458617279834357,0.0,0.0
3726.0,-1.0,3.994265997648542,25.45870114105196,0.0,0.0
3732.0,-1.0,3.9945994613047278,25.45878500226962,0.0,0.0
3738.0,-1.0,3.9949324488429547,25.458868863487282,0.0,0.0
3744.0,-1.0,3.995264969338097,25.458952724704886,0.0,0.0
3750.0,-1.0,3.995597031827391,25.459036585922547,0.0,0.0
3756.0,-1.0,3.995928645307548,25.459120447140208,0.0,0.0
3762.0,-1.0,3.9962598187318745,25.45920430835787,0.0,0.0
3768.0,-1.0,3.996590561007619,25.459288169575473,0.0,0.0
3774.0,-1.0,3.9969208809932555,25.459372030793077,0.0,0.0
3780.0,-1.0,3.9972507874960392,25.459455892010737,0.0,0.0
3786.0,-1.0,3.997580289269514,25.45953975322834,0.0,0.0
3792.0,-1.0,3.997909395011217,25.459623614446002,0.0,0.0
3798.0,-1.0,3.9982381128199194,25.45970750011452,0.0,0.0
3804.0,-1.0,3.998566451754959,25.459791388442795,0.0,0.0
3810.0,-1.0,3.9988944203914434,25.459875276771072,0.0,0.0
3816.0,-1.0,3.999222027181287,25.459959165099406,0.0,0.0
3822.0,-1.0,3.999549280510074,25.460043053427682,0.0,0.0
3828.0,-1.0,3.9998761886952248,25.46012694175596,0.0,0.0
3834.0,-1.0,4.000202759984308,25.460210830084293,0.0,0.0
3840.0,-1.0,4.000529002553361,25.46029471841257,0.0,0.0
3846.0,-1.0,4.00085492450535,25.460378606740846,0.0,0.0
3852.0,-1.0,4.00118053386867,25.46046249506918,0.0,0.0
3858.0,-1.0,4.001505838595726,25.460546383397457,0.0,0.0
3864.0,-1.0,4.001830846561602,25.460630271725734,0.0,0.0
3870.0,-1.0,4.00215556556277,25.460714160054067,0.0,0.0
3876.0,-1.0,4.00248000331591,25.460798048382287,0.0,0.0
3882.0,-1.0,4.00280416745673,25.460881936710678,0.0,0.0
3888.0,-1.0,4.003128065538954,25.460965825038897,0.0,0.0
3894.0,-1.0,4.003451705033254,25.461049713367174,0.0,0.0
3900.0,-1.0,4.003775093326339,25.461133601695508,0.0,0.0
3906.0,-1.0,4.004098237720033,25.461217490023785,0.0,0.0
3912.0,-1.0,4.004421145430482,25.46130137835206,0.0,0.0
3918.0,-1.0,4.004743823587348,25.461385266680395,0.0,0.0
3924.0,-1.0,4.005066279233107,25.461469155008672,0.0,0.0
3930.0,-1.0,4.005388519322353,25.46155304333695,0.0,0.0
3936.0,-1.0,4.005710550721216,25.461636931665282,0.0,0.0
3942.0,-1.0,4.006032380206762,25.46172081999356,0.0,0.0
3948.0,-1.0,4.006354014466492,25.461804708321836,0.0,0.0
3954.0,-1.0,4.00667546009785,25.46188859665017,0.0,0.0
3960.0,-1.0,4.006996723607818,25.461972484978446,0.0,0.0
3966.0,-1.0,4.007317811412493,25.46205637330678,0.0,0.0
3972.0,-1.0,4.007638729836781,25.462140261635057,0.0,0.0
3978.0,-1.0,4.00795948511406,25.462224149963333,0.0,0.0
3984.0,-1.0,4.008280083385924,25.462308038291667,0.0,0.0
3990.0,-1.0,4.00860053070195,25.462391926619944,0.0,0.0
3996.0,-1.0,4.0089208330195225,25.46247581494822,0.0,0.0
4002.0,-1.0,4.009240996203632,25.462559703276554,0.0,0.0
4008.0,-1.0,4.009561026026804,25.46264359160483,0.0,0.0
4014.0,-1.0,4.009880928168954,25.462727479933108,0.0,0.0
4020.0,-1.0,4.010200708217358,25.46281136826144,0.0,0.0
4026.0,-1.0,4.010520371666602,25.462895256589718,0.0,0.0
4032.0,-1.0,4.010839923918578,25.462979144917938,0.0,0.0
4038.0,-1.0,4.011159370282509,25.46306303324633,0.0,0.0
4044.0,-1.0,4.011478715974995,25.46314692157455,0.0,0.0
4050.0,-1.0,4.01179796612008,25.46323080990294,0.0,0.0
4056.0,-1.0,4.012117125749355,25.46331469823116,0.0,0.0
4062.0,-1.0,4.012436199802066,25.463398586559435,0.0,0.0
4068.0,-1.0,4.01275519312527,25.46348247488777,0.0,0.0
4074.0,-1.0,4.013074110473973,25.463566363216046,0.0,0.0
4080.0,-1.0,4.013392956511336,25.463650251544323,0.0,0.0
4086.0,-1.0,4.013711735808844,25.463734139872656,0.0,0.0
4092.0,-1.0,4.014030452846558,25.463818028200933,0.0,0.0
4098.0,-1.0,4.014349112013324,25.46390191652921,0.0,0.0
4104.0,-1.0,4.014667717607012,25.463985804857543,0.0,0.0
4110.0,-1.0,4.01498627383482,25.46406969318582,0.0,0.0
4116.0,-1.0,4.01530478481352,25.464153581514097,0.0,0.0
4122.0,-1.0,4.015623254569766,25.46423746984243,0.0,0.0
4128.0,-1.0,4.015941687040391,25.464321358170707,0.0,0.0
4134.0,-1.0,4.0162600860727276,25.46440524649904,0.0,0.0
4140.0,-1.0,4.016578455424952,25.464489134827318,0.0,0.0
4146.0,-1.0,4.016896798766397,25.464573023155594,0.0,0.0
4152.0,-1.0,4.017215119677928,25.464656911483928,0.0,0.0
4158.0,-1.0,4.017533421652286,25.464740799812205,0.0,0.0
4164.0,-1.0,4.0178517079459,25.464824814047688,0.0,0.0
4170.0,-1.0,4.01816998195728,25.464908885660975,0.0,0.0
4176.0,-1.0,4.018488246984597,25.464992957274262,0.0,0.0
4182.0,-1.0,4.018806505650536,25.465077512246353,0.0,0.0
4188.0,-1.0,4.019124759732517,25.465163737090677,0.0,0.0
4194.0,-1.0,4.0194430140032225,25.465249961935,0.0,0.0
4200.0,-1.0,4.019761271349297,25.46533618677927,0.0,0.0
4206.0,-1.0,4.02007953457241,25.465422411623592,0.0,0.0
4212.0,-1.0,4.020397806389666,25.465508636467916,0.0,0.0
4218.0,-1.0,4.020716089434048,25.465594861312297,0.0,0.0
4224.0,-1.0,4.021034386254808,25.46568108615662,0.0,0.0
4230.0,-1.0,4.021352699317957,25.46576731100089,0.0,0.0
4236.0,-1.0,4.021671031006625,25.465853535845213,0.0,0.0
4242.0,-1.0,4.021989383621562,25.465939760689537,0.0,0.0
4248.0,-1.0,4.0223077593815235,25.46602598553386,0.0,0.0
4254.0,-1.0,4.0226261604237346,25.466112210378242,0.0,0.0
4260.0,-1.0,4.02294458880433,25.46619843522251,0.0,0.0
4266.0,-1.0,4.023263046498781,25.466284660066833,0.0,0.0
4272.0,-1.0,4.023581535402372,25.466370884911157,0.0,0.0
4278.0,-1.0,4.023900057330587,25.46645710975548,0.0,0.0
4284.0,-1.0,4.024218614019598,25.46654333459975,0.0,0.0
4290.0,-1.0,4.024537207126696,25.466629559444073,0.0,0.0
4296.0,-1.0,4.024855838230721,25.466715784288454,0.0,0.0
4302.0,-1.0,4.0251745088325235,25.466802009132778,0.0,0.0
4308.0,-1.0,4.025493220355391,25.4668882339771,0.0,0.0
4314.0,-1.0,4.02581197414549,25.46697445882137,0.0,0.0
4320.0,-1.0,4.026130771472317,25.467060683665693,0.0,0.0
4326.0,-1.0,4.026449613529113,25.467146908510017,0.0,0.0
4332.0,-1.0,4.026768501433327,25.467233133354398,0.0,0.0
4338.0,-1.0,4.027087436227026,25.467319358198722,0.0,0.0
4344.0,-1.0,4.027406418877353,25.46740558304299,0.0,0.0
4350.0,-1.0,4.027725450276918,25.467491807887313,0.0,0.0
4356.0,-1.0,4.028044531244283,25.467578032731637,0.0,0.0
4362.0,-1.0,4.028363662524338,25.46766425757596,0.0,0.0
4368.0,-1.0,4.028682844788748,25.467750482420342,0.0,0.0
4374.0,-1.0,4.029002078636365,25.46783670726461,0.0,0.0
4380.0,-1.0,4.02932136459366,25.467922932108934,0.0,0.0
4386.0,-1.0,4.0296407031151285,25.468009156953258,0.0,0.0
4392.0,-1.0,4.029960092412849,25.46809750122162,0.0,0.0
4398.0,-1.0,4.0302795346583125,25.46818614836252,0.0,0.0
4404.0,-1.0,4.030599030324796,25.46827487154991,0.0,0.0
4410.0,-1.0,4.030918579582954,25.468363670783788,0.0,0.0
4416.0,-1.0,4.031238182533513,25.4684525460641,0.0,0.0
4422.0,-1.0,4.031557839207652,25.468541497391016,0.0,0.0
4428.0,-1.0,4.031877549567402,25.46863052476442,0.0,0.0
4434.0,-1.0,4.032197313506064,25.46871962818426,0.0,0.0
4440.0,-1.0,4.032517130848553,25.46880880765059,0.0,0.0
4446.0,-1.0,4.03283700135182,25.468898063163465,0.0,0.0
4452.0,-1.0,4.033156924705211,25.46898739472283,0.0,0.0
4458.0,-1.0,4.033476900530873,25.469076802328686,0.0,0.0
4464.0,-1.0,4.03379692838408,25.469166285981032,0.0,0.0
4470.0,-1.0,4.034117007753673,25.469255845679868,0.0,0.0
4476.0,-1.0,4.034437138062361,25.46934548142525,0.0,0.0
4482.0,-1.0,4.034757318667137,25.469435193217066,0.0,0.0
4488.0,-1.0,4.035077548859616,25.46952498105543,0.0,0.0
4494.0,-1.0,4.035397827866391,25.469614844940224,0.0,0.0
4500.0,-1.0,4.035718154849412,25.469704784871567,0.0,0.0
4506.0,-1.0,4.036038528906311,25.469794800849456,0.0,0.0
4512.0,-1.0,4.0363589490707605,25.46988489287378,0.0,0.0
4518.0,-1.0,4.036679414312828,25.46997506094459,0.0,0.0
4524.0,-1.0,4.036999923539304,25.470065305061894,0.0,0.0
4530.0,-1.0,4.037320475594063,25.470155625225743,0.0,0.0
4536.0,-1.0,4.037641069258376,25.470246021436083,0.0,0.0
4542.0,-1.0,4.037961703251256,25.470336493692912,0.0,0.0
4548.0,-1.0,4.038282376229774,25.47042704199623,0.0,0.0
4554.0,-1.0,4.038603086789431,25.47051766634604,0.0,0.0
4560.0,-1.0,4.038923833464412,25.47060836674234,0.0,0.0
4566.0,-1.0,4.039244614727972,25.470699143185186,0.0,0.0
4572.0,-1.0,4.039565428992711,25.470789995674522,0.0,0.0
4578.0,-1.0,4.039886274610919,25.47088092421029,0.0,0.0
4584.0,-1.0,4.040207149874877,25.470971928792608,0.0,0.0
4590.0,-1.0,4.040528053017155,25.471063009421414,0.0,0.0
4596.0,-1.0,4.040848982210948,25.471154166096767,0.0,0.0
4602.0,-1.0,4.041169935570364,25.471245398818553,0.0,0.0
4608.0,-1.0,4.041490911150708,25.47133670758683,0.0,0.0
4614.0,-1.0,4.041811906948839,25.471428092401652,0.0,0.0
4620.0,-1.0,4.042132920903408,25.471519553262908,0.0,0.0
4626.0,-1.0,4.042453950895189,25.47161109017071,0.0,0.0
4632.0,-1.0,4.042774994747367,25.47170270312506,0.0,0.0
4638.0,-1.0,4.043096050225824,25.471794392125787,0.0,0.0
4644.0,-1.0,4.043417115039424,25.471886157173117,0.0,0.0
4650.0,-1.0,4.04373818684032,25.47197799826688,0.0,0.0
4656.0,-1.0,4.044059263224232,25.472069915407133,0.0,0.0
4662.0,-1.0,4.044380341730718,25.472161908593932,0.0,0.0
4668.0,-1.0,4.044701419843475,25.472253977827222,0.0,0.0
4674.0,-1.0,4.045022494990618,25.472346123107002,0.0,0.0
4680.0,-1.0,4.0453435645449485,25.47243834443327,0.0,0.0
4686.0,-1.0,4.0456646258242355,25.47253064180603,0.0,0.0
4692.0,-1.0,4.045985676091521,25.472623015225338,0.0,0.0
4698.0,-1.0,4.046306712555356,25.47271546469102,0.0,0.0
4704.0,-1.0,4.0466277323700846,25.472807990203364,0.0,0.0
4710.0,-1.0,4.0469487326361415,25.47290059176214,0.0,0.0
4716.0,-1.0,4.0472697104003,25.47299326936735,0.0,0.0
4722.0,-1.0,4.047590662655971,25.473086023019107,0.0,0.0
4728.0,-1.0,4.0479115863434245,25.47317885271741,0.0,0.0
4734.0,-1.0,4.048232478350127,25.473271758462147,0.0,0.0
4740.0,-1.0,4.048553335510968,25.473364740253373,0.0,0.0
4746.0,-1.0,4.048874154608523,25.473457798091147,0.0,0.0
